"","UserId","nSongs","nErrors","avgLatencies","daySessionStarted","hourSessionStarted","nSongsSkipped","DeviceOS"
"480","90","1","0","223.5875","2021-04-08","16","0","android"
"481","90","1","1","172.9265","2021-04-09","17","0","android"
"482","90","27","4","908.815","2021-04-10","5","2","android"
"483","90","20","3","571.6561","2021-04-05","20","2","android"
"484","90","1","1","676.0457","2021-04-09","9","0","android"
"485","90","1","0","149.373","2021-04-08","14","0","android"
"486","90","1","0","76.7011","2021-04-09","11","0","android"
"487","90","13","5","642.7428","2021-04-09","0","1","android"
"488","90","1","0","245.5721","2021-04-07","8","0","android"
"489","90","1","0","528.1502","2021-04-10","9","1","android"
"490","90","1","2","686.3586","2021-04-11","22","0","android"
"491","90","1","0","266.1108","2021-04-06","8","0","android"
"492","91","20","1","178.9101","2021-04-11","8","4","android"
"493","92","1","0","475.9831","2021-04-10","18","1","android"
"494","92","1","0","278.835","2021-04-07","19","1","android"
"495","92","1","0","293.8984","2021-04-07","5","0","android"
"496","92","1","0","127.2454","2021-04-07","12","0","android"
"497","92","1","1","559.9638","2021-04-10","11","0","android"
"498","92","1","0","257.4636","2021-04-09","8","0","android"
"499","92","44","1","260.4367","2021-04-05","6","13","android"
"500","92","1","0","178.6757","2021-04-11","18","0","android"
"501","92","31","0","389.2837","2021-04-09","17","8","android"
"502","92","13","1","417.1307","2021-04-06","17","4","android"
"503","92","10","2","780.86","2021-04-08","15","1","android"
"504","92","1","1","447.7991","2021-04-05","5","0","android"
"505","92","48","0","70.8454","2021-04-10","7","11","android"
"506","92","1","0","174.9105","2021-04-07","6","0","android"
"507","92","7","0","166.0044","2021-04-08","1","1","android"
"508","93","12","0","89.8446","2021-04-06","21","2","android"
"509","93","31","0","278.492","2021-04-07","19","1","android"
"510","94","26","4","539.2247","2021-04-10","1","3","android"
"511","94","1","1","845.0657","2021-04-10","21","0","android"
"512","94","1","1","378.4965","2021-04-08","22","0","android"
"513","94","13","5","682.8573","2021-04-09","19","0","android"
"514","95","2","1","332.3808","2021-04-05","9","0","iOS"
"515","95","4","1","168.1712","2021-04-05","17","0","iOS"
"516","95","20","2","416.9148","2021-04-08","18","1","iOS"
"517","95","1","0","265.8162","2021-04-08","19","0","iOS"
"518","95","15","2","524.4738","2021-04-05","6","1","iOS"
"519","95","1","0","285.9078","2021-04-05","10","0","iOS"
"520","95","6","1","218.4197","2021-04-08","6","0","iOS"
"521","95","7","3","425.4969","2021-04-08","7","1","iOS"
"522","95","6","1","894.9988","2021-04-07","19","1","iOS"
"523","95","1","0","164.7581","2021-04-10","16","0","iOS"
"524","95","8","4","554.5737","2021-04-11","18","0","iOS"
"525","95","23","2","302.6431","2021-04-09","23","1","iOS"
"526","96","2","1","372.0263","2021-04-10","17","1","iOS"
"527","96","12","0","104.4514","2021-04-09","13","2","iOS"
"528","96","1","0","113.5718","2021-04-09","3","0","iOS"
"529","96","1","0","239.843","2021-04-07","17","0","iOS"
"530","96","13","3","521.7771","2021-04-07","6","5","iOS"
"531","96","1","0","248.173","2021-04-11","10","0","iOS"
"532","96","38","1","208.8157","2021-04-09","22","5","iOS"
"533","96","1","0","108.0619","2021-04-09","22","0","iOS"
"534","96","3","1","188.8715","2021-04-08","18","1","iOS"
"535","96","5","0","147.8373","2021-04-11","10","0","iOS"
"536","96","1","1","235.0895","2021-04-06","10","0","iOS"
"537","96","1","0","256.6513","2021-04-08","9","0","iOS"
"538","96","34","1","270.8369","2021-04-09","8","8","iOS"
"539","96","1","2","809.6955","2021-04-08","18","0","iOS"
"540","96","8","1","1339.4693","2021-04-07","23","2","iOS"
"541","96","1","1","162.1301","2021-04-05","12","0","iOS"
"542","96","11","0","186.3629","2021-04-10","0","2","iOS"
"543","97","1","0","513.0986","2021-04-10","8","0","android"
"544","97","11","0","555.6005","2021-04-09","17","1","android"
"545","98","1","0","172.6868","2021-04-08","21","0","android"
"546","98","9","0","498.5075","2021-04-08","18","1","android"
"547","98","5","0","477.3296","2021-04-11","5","0","android"
"548","99","6","0","145.3173","2021-04-09","5","0","android"
"549","99","1","0","203.2686","2021-04-09","19","0","android"
"550","99","30","0","64.5903","2021-04-09","1","5","android"
"551","99","8","2","262.5284","2021-04-09","20","1","android"
"552","99","1","0","286.2699","2021-04-09","11","0","android"
"553","99","10","1","300.1726","2021-04-09","3","3","android"
"554","99","1","1","946.0458","2021-04-08","0","0","android"
"555","99","1","0","166.2003","2021-04-11","18","0","android"
"556","99","1","1","261.9325","2021-04-10","7","0","android"
"557","99","1","1","181.0756","2021-04-08","15","0","android"
"558","99","35","1","344.3074","2021-04-08","15","4","android"
"559","99","14","2","752.7896","2021-04-08","20","2","android"
"560","100","1","1","221.5201","2021-04-07","17","0","android"
"561","100","22","3","610.6399","2021-04-11","0","2","android"
"562","100","31","3","582.3609","2021-04-05","19","6","android"
"563","100","1","2","487.9064","2021-04-09","23","0","android"
"564","101","1","1","484.6053","2021-04-05","22","0","iOS"
"565","101","42","2","471.5668","2021-04-10","0","9","iOS"
"566","102","1","0","202.6025","2021-04-09","19","0","iOS"
"567","103","1","0","352.8936","2021-04-05","14","0","android"
"568","103","7","0","161.8994","2021-04-09","16","0","android"
"569","103","1","0","74.0526","2021-04-06","16","0","android"
"570","103","1","0","611.2271","2021-04-09","20","0","android"
"571","104","1","0","161.2449","2021-04-07","17","0","android"
"572","104","1","0","1066.5462","2021-04-11","8","0","android"
"573","105","26","0","263.2792","2021-04-10","12","5","windows"
"574","105","30","0","265.2026","2021-04-10","9","6","windows"
"575","105","3","0","517.5021","2021-04-10","19","1","windows"
"576","105","12","1","174.9772","2021-04-10","17","1","windows"
"577","106","17","0","937.5164","2021-04-08","8","0","android"
"578","106","6","0","160.2406","2021-04-08","9","0","android"
"579","106","5","0","422.7256","2021-04-07","10","1","android"
"580","106","1","0","131.502","2021-04-05","21","0","android"
"581","106","1","0","232.3368","2021-04-06","20","0","android"
"582","106","5","0","85.823","2021-04-08","22","0","android"
"583","106","9","0","215.3619","2021-04-08","17","1","android"
"584","106","1","0","159.1398","2021-04-07","16","0","android"
"585","106","9","0","64.0411","2021-04-07","2","0","android"
"586","106","1","0","121.963","2021-04-11","12","0","android"
"587","106","28","1","405.7314","2021-04-06","18","1","android"
"588","106","1","0","302.7731","2021-04-08","21","0","android"
"589","107","1","2","506.1437","2021-04-10","20","0","android"
"590","108","31","1","292.3091","2021-04-07","5","6","iOS"
"591","108","28","3","971.0012","2021-04-10","20","3","iOS"
"592","108","35","1","269.1352","2021-04-09","7","1","iOS"
"593","108","16","1","576.8273","2021-04-11","6","1","iOS"
"594","108","1","1","775.3746","2021-04-10","7","0","iOS"
"595","109","1","0","372.2411","2021-04-11","8","0","android"
"596","109","1","0","62.2909","2021-04-09","10","0","android"
"597","109","24","0","351.9994","2021-04-08","9","3","android"
"598","109","1","0","137.0051","2021-04-09","21","0","android"
"599","109","1","0","206.3889","2021-04-05","10","1","android"
"600","110","13","3","542.4336","2021-04-11","8","2","iOS"
"601","111","1","2","261.9177","2021-04-07","7","0","iOS"
"602","111","1","1","665.8067","2021-04-09","8","0","iOS"
"603","111","1","1","628.9068","2021-04-11","10","0","iOS"
"604","111","46","3","463.2593","2021-04-06","14","7","iOS"
"605","111","23","6","673.894","2021-04-10","15","1","iOS"
"606","111","1","0","606.0176","2021-04-08","0","0","iOS"
"607","111","6","7","785.3956","2021-04-07","16","2","iOS"
"608","112","1","0","128.5943","2021-04-07","9","0","android"
"609","112","25","0","84.6681","2021-04-08","8","5","android"
"610","112","1","0","145.895","2021-04-07","17","0","android"
"611","112","18","0","146.1093","2021-04-11","18","1","android"
"612","112","10","1","413.0961","2021-04-07","16","0","android"
"613","112","24","0","151.4004","2021-04-11","16","2","android"
"614","112","1","0","179.3454","2021-04-09","21","0","android"
"615","113","32","1","681.0555","2021-04-08","13","2","iOS"
"616","113","1","0","281.7976","2021-04-09","8","1","iOS"
"617","113","1","0","232.8963","2021-04-07","18","0","iOS"
"618","114","14","2","303.1818","2021-04-08","16","1","iOS"
"619","114","29","1","235.5069","2021-04-07","20","3","iOS"
"620","114","1","0","103.0112","2021-04-09","17","0","iOS"
"621","115","1","0","156.8528","2021-04-06","2","0","android"
"622","115","1","1","318.0427","2021-04-10","15","0","android"
"623","115","1","0","77.3256","2021-04-11","18","0","android"
"624","115","1","0","108.6473","2021-04-08","10","0","android"
"625","115","15","0","93.3125","2021-04-06","8","1","android"
"626","115","9","1","598.337","2021-04-10","12","3","android"
"627","115","14","0","224.5149","2021-04-05","11","1","android"
"628","115","22","1","286.5755","2021-04-10","16","3","android"
"629","115","1","1","218.3858","2021-04-05","21","1","android"
"630","115","1","0","141.5459","2021-04-08","18","0","android"
"631","115","7","0","714.8419","2021-04-11","13","0","android"
"632","115","1","0","101.0195","2021-04-10","2","0","android"
"633","115","1","1","488.1342","2021-04-10","14","0","android"
"634","115","26","2","430.7816","2021-04-09","4","1","android"
"635","115","39","0","343.6037","2021-04-09","8","4","android"
"636","115","36","2","427.8436","2021-04-06","11","5","android"
"637","116","25","3","509.5076","2021-04-08","8","2","android"
"638","117","12","1","328.5949","2021-04-06","20","3","windows"
"639","117","23","0","161.7262","2021-04-07","14","2","windows"
"640","117","1","0","375.1778","2021-04-09","2","0","windows"
"641","118","1","0","213.3952","2021-04-05","18","0","android"
"642","118","1","0","132.3653","2021-04-09","23","0","android"
"643","118","5","0","264.4188","2021-04-10","9","0","android"
"644","119","22","0","82.5293","2021-04-05","10","5","windows"
"645","119","1","0","114.7928","2021-04-06","0","0","windows"
"646","119","1","0","268.2602","2021-04-09","4","0","windows"
"647","119","1","0","153.2943","2021-04-11","10","0","windows"
"648","119","1","0","230.6102","2021-04-07","5","0","windows"
"649","120","28","3","458.9374","2021-04-06","9","3","iOS"
"650","120","1","1","486.2895","2021-04-09","19","0","iOS"
"651","120","18","4","461.4582","2021-04-08","6","0","iOS"
"652","120","1","0","350.0236","2021-04-07","22","0","iOS"
"653","120","1","0","358.7673","2021-04-09","16","0","iOS"
"654","120","21","2","447.8002","2021-04-11","19","0","iOS"
"655","120","17","2","607.8574","2021-04-10","15","0","iOS"
"656","121","1","0","100.248","2021-04-10","12","0","iOS"
"657","121","3","0","71.7669","2021-04-07","16","0","iOS"
"658","121","49","2","528.4775","2021-04-06","16","8","iOS"
"659","122","1","1","269.3364","2021-04-09","22","0","iOS"
"660","122","1","0","160.8967","2021-04-09","3","0","iOS"
"661","122","10","4","533.1128","2021-04-08","10","0","iOS"
"662","122","1","0","533.9331","2021-04-11","9","0","iOS"
"663","122","1","0","496.8675","2021-04-11","9","0","iOS"
"664","122","20","0","75.4368","2021-04-10","23","1","iOS"
"665","122","5","3","906.1822","2021-04-10","7","0","iOS"
"666","123","12","0","385.14","2021-04-05","21","1","android"
"667","123","10","0","265.9165","2021-04-10","1","0","android"
"668","124","17","0","104.6648","2021-04-10","22","0","android"
"669","124","1","1","478.2334","2021-04-10","16","0","android"
"670","124","10","2","311.9609","2021-04-09","8","0","android"
"671","125","19","4","625.8583","2021-04-06","9","2","iOS"
"672","125","6","3","634.905","2021-04-10","17","0","iOS"
"673","125","1","1","674.7121","2021-04-09","20","0","iOS"
"674","125","19","4","477.4596","2021-04-08","16","4","iOS"
"675","125","1","0","615.9758","2021-04-07","20","0","iOS"
"676","126","28","1","269.9524","2021-04-07","2","4","android"
"677","126","16","2","532.994","2021-04-08","8","2","android"
"678","126","21","2","858.8138","2021-04-11","14","5","android"
"679","126","30","2","306.8821","2021-04-07","11","5","android"
"680","126","14","1","369.597","2021-04-10","16","2","android"
"681","126","42","1","244.1429","2021-04-09","6","6","android"
"682","126","37","1","458.1494","2021-04-09","19","2","android"
"683","126","1","0","496.6069","2021-04-05","8","0","android"
"684","126","5","1","319.7899","2021-04-11","11","0","android"
"685","126","8","0","617.724","2021-04-09","13","1","android"
"686","126","13","0","274.1405","2021-04-10","3","2","android"
"687","126","1","0","73.8395","2021-04-11","21","0","android"
"688","126","1","0","91.6044","2021-04-08","16","1","android"
"689","126","57","0","113.6294","2021-04-09","8","7","android"
"690","126","49","1","358.8388","2021-04-08","18","2","android"
"691","127","2","0","177.6391","2021-04-10","0","0","android"
"692","127","10","3","839.1541","2021-04-09","18","0","android"
"693","127","1","0","454.2236","2021-04-09","5","0","android"
"694","127","1","0","81.8695","2021-04-05","15","0","android"
"695","127","1","0","61.9133","2021-04-11","22","0","android"
"696","127","1","0","172.7585","2021-04-10","9","0","android"
"697","127","1","0","69.1881","2021-04-10","18","0","android"
"698","127","33","0","983.817","2021-04-08","4","1","android"
"699","127","1","1","187.5197","2021-04-06","16","0","android"
"700","127","1","1","332.2119","2021-04-07","10","0","android"
"701","127","21","0","665.1328","2021-04-10","18","0","android"
"702","127","1","0","409.4669","2021-04-09","18","0","android"
"703","127","4","0","67.094","2021-04-09","20","0","android"
"704","127","6","2","370.0464","2021-04-11","20","1","android"
"705","127","1","0","204.6551","2021-04-10","20","0","android"
"706","128","4","4","484.8391","2021-04-07","0","0","iOS"
"707","128","18","5","1631.7418","2021-04-08","20","1","iOS"
"708","128","18","4","533.3383","2021-04-06","20","0","iOS"
"709","128","15","5","808.6955","2021-04-09","7","1","iOS"
"710","128","6","4","657.7804","2021-04-09","19","0","iOS"
"711","128","3","4","498.0703","2021-04-10","14","0","iOS"
"712","128","1","2","278.6461","2021-04-08","17","0","iOS"
"713","128","9","5","659.5086","2021-04-09","10","1","iOS"
"714","128","24","8","917.8214","2021-04-08","20","2","iOS"
"715","128","1","1","227.3912","2021-04-06","6","0","iOS"
"716","128","10","4","613.4153","2021-04-06","7","1","iOS"
"717","129","1","0","104.6037","2021-04-08","20","0","android"
"718","129","6","1","220.0335","2021-04-05","13","0","android"
"719","129","4","1","392.0136","2021-04-11","1","1","android"
"720","129","38","3","457.8035","2021-04-07","22","3","android"
"721","129","7","1","243.3936","2021-04-06","12","0","android"
"722","129","1","0","63.7703","2021-04-11","22","0","android"
"723","129","11","0","249.7567","2021-04-10","2","2","android"
"724","129","15","3","758.2577","2021-04-09","17","1","android"
"725","129","1","0","190.2949","2021-04-10","21","0","android"
"726","129","8","2","490.206","2021-04-06","15","0","android"
"727","129","1","0","264.3353","2021-04-05","19","0","android"
"728","130","11","6","1071.3218","2021-04-06","15","5","iOS"
"729","130","23","7","788.1432","2021-04-05","10","5","iOS"
"730","130","11","4","643.1223","2021-04-11","17","3","iOS"
"731","130","1","1","256.3826","2021-04-10","19","0","iOS"
"732","130","1","1","347.2437","2021-04-09","23","1","iOS"
"733","130","1","2","426.0736","2021-04-09","9","0","iOS"
"734","131","1","0","179.2968","2021-04-05","18","0","android"
"735","131","1","1","294.5588","2021-04-10","18","0","android"
"736","131","10","1","317.4434","2021-04-11","9","1","android"
"737","131","22","1","627.0365","2021-04-07","19","5","android"
"738","131","27","0","334.8235","2021-04-06","21","6","android"
"739","131","2","0","145.1767","2021-04-11","13","0","android"
"740","131","11","0","72.6859","2021-04-11","11","2","android"
"741","131","1","0","349.1134","2021-04-10","9","0","android"
"742","131","1","0","398.3283","2021-04-10","10","0","android"
"743","131","30","0","60.7936","2021-04-09","1","4","android"
"744","131","39","2","1105.6472","2021-04-07","19","5","android"
"745","131","1","0","81.4331","2021-04-05","18","0","android"
